"game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
233571,"Star Wars: Legion",2,2,120,60,120,2018,5.90044,285,14,"Dice Rolling, Variable Player Powers",828,"Miniatures"," Science Fiction"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alex Davy"
148729,"Maquis",1,1,20,20,20,2013,5.81601,284,0,"Worker Placement",416,"Print & Play"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jake Staines"
170587,"Don't Mess with Cthulhu",4,6,30,1,30,2014,6.14912,867,10,"Partnerships",1501,"Bluffing"," Card Game"," Deduction"," Horror"," Negotiation"," Party Game",NA,NA,NA,NA,NA,NA,"佐藤 雄介 (Yusuke Sato)"
14403,"Warhammer 40,000: Battle for Macragge",2,2,120,0,120,2004,5.71773,337,12,"Dice Rolling, Modular Board, Variable Player Powers",751,"Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andy Chambers, Rick Priestley"
90305,"Cargo Noir",2,5,90,30,90,2011,6.17233,2511,8,"Auction/Bidding, Set Collection, Worker Placement",3379,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serge Laget"
132372,"Guildhall",2,4,45,30,45,2012,6.63294,3466,10,"Hand Management, Set Collection, Take That",4278,"Card Game"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hope S. Hwang"
172155,"Ascension: Dawn of Champions",1,4,30,30,30,2015,6.04163,484,13,"Card Drafting, Deck / Pool Building, Hand Management",1074,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Gary"
6251,"Arnhem: Defiant Stand",2,6,90,90,90,2003,5.6518,102,12,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Secret Unit Deployment",260,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kurt Martin, Ray Tapio"
112869,"Munchkin Apocalypse",3,6,90,90,90,2012,5.9382,1013,10,"Dice Rolling, Hand Management, Variable Player Powers",2834,"Card Game"," Fighting"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Jackson (I)"
3421,"StreetSoccer",2,2,30,20,30,2002,6.11405,1560,8,"Dice Rolling, Grid Movement, Roll / Spin and Move",1399,"Dice"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corné van Moorsel"
2211,"Proteus",2,2,30,30,30,2001,5.67034,198,8,"Grid Movement, Variable Player Powers",471,"Abstract Strategy"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Francis K. Lalumiere"
2603,"The Lord of the Rings Trading Card Game",2,6,45,45,45,2001,6.19012,1319,12,"Hand Management",2053,"Adventure"," Card Game"," Collectible Components"," Fantasy"," Movies / TV / Radio theme",NA,NA,NA,NA,NA,NA,NA,"Chuck Kallenbach, Tom Lischke, Mike Reynolds"
22497,"Straw",2,6,30,30,30,2006,5.79361,872,8,"Hand Management, Press Your Luck",1311,"Arabian"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard James"
75212,"Grand Cru",2,5,90,90,90,2010,6.14859,1007,12,"Auction/Bidding",1178,"Economic"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ulrich Blum"
200890,"Pixie Queen",2,5,120,60,120,2017,6.07657,535,12,"Auction/Bidding, Worker Placement",893,"Economic"," Fantasy"," Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rudy Seuntjens"
17394,"The Burning Blue",2,2,300,300,300,2006,5.94613,319,12,"Dice Rolling, Hex-and-Counter",1072,"Aviation / Flight"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lee Brimmicombe-Wood"
41,"Can't Stop",2,4,30,30,30,1980,6.70152,10096,9,"Dice Rolling, Press Your Luck",9486,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sid Sackson"
43152,"Assyria",2,4,90,45,90,2009,6.28079,1443,12,"Auction/Bidding, Card Drafting, Hand Management, Worker Placement",2000,"Ancient"," Civilization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emanuele Ornella"
4884,"The Legend Begins",2,2,240,240,240,1991,5.69653,118,12,"Hex-and-Counter",482,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Simonitch"
1035,"Squad Leader",2,2,60,60,60,1977,6.8502,2828,14,"Dice Rolling, Hex-and-Counter, Modular Board, Simulation",5260,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Hill (I)"
163805,"Transatlantic",2,4,120,60,120,2017,6.27984,894,12,"Deck / Pool Building, Modular Board",1438,"Economic"," Industry / Manufacturing"," Nautical"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Mac Gerdts"
159632,"Strife: Legacy of the Eternals",2,2,60,60,60,2014,5.90094,470,13,"Hand Management, Pattern Building, Simultaneous Action Selection",1146,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christopher Hamm"
203427,"Fabled Fruit",2,5,30,20,30,2016,6.72441,3144,8,"Set Collection, Worker Placement",5049,"Animals"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Friedemann Friese"
60029,"A Week In Hell: The Battle of Hue",1,1,240,240,240,2010,5.64945,122,12,"Area Control / Area Influence, Area Movement, Chit-Pull System, Secret Unit Deployment",516,"Modern Warfare"," Vietnam War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurent Guenette"
2073,"Sixth Fleet",2,2,360,360,360,1985,5.85799,444,12,"Dice Rolling, Hex-and-Counter, Secret Unit Deployment, Simulation",1245,"Modern Warfare"," Nautical"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joseph M. Balkoski"
200834,"Sola Fide: The Reformation",2,2,45,45,45,2016,5.76288,327,12,"Area Control / Area Influence, Card Drafting, Simulation",768,"Card Game"," Educational"," Political"," Religious",NA,NA,NA,NA,NA,NA,NA,NA,"Christian Leonhard, Jason Matthews"
172225,"Exploding Kittens",2,5,15,15,15,2015,5.71368,10385,7,"Hand Management, Player Elimination, Press Your Luck, Set Collection, Take That",20432,"Animals"," Card Game"," Comic Book / Strip"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Inman, Elan Lee, Shane Small"
3353,"World War II: Barbarossa to Berlin",2,2,420,420,420,2002,6.30864,1029,14,"Campaign / Battle Card Driven, Point to Point Movement",2182,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ted Raicer"
114031,"Copycat",2,4,95,95,95,2012,6.32531,1935,12,"Auction/Bidding, Deck / Pool Building, Hand Management, Worker Placement",2306,"Card Game"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Friedemann Friese"
158973,"Albion's Legacy",1,6,90,90,90,2015,5.68972,226,14,"Co-operative Play, Dice Rolling, Modular Board, Tile Placement, Variable Player Powers",731,"Adventure"," Fantasy"," Medieval"," Novel-based",NA,NA,NA,NA,NA,NA,NA,NA,"Thomas M. Gofton, Aron Murch, Cameron Parkinson"
38765,"Ground Floor",2,6,150,90,150,2012,6.42463,1513,12,"Worker Placement",2231,"City Building"," Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Short"
204027,"Cottage Garden",1,4,60,45,60,2016,6.69071,4044,8,"Pattern Building, Tile Placement",6492,"Farming"," Puzzle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uwe Rosenberg"
80006,"Mord im Arosa",2,6,30,30,30,2010,6.10983,1446,10,"Memory",1693,"Action / Dexterity"," Murder/Mystery"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Zucchini"
10527,"Gyges",2,2,15,15,15,1985,5.73933,279,8,"Grid Movement",323,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claude Leroy"
14996,"Ticket to Ride: Europe",2,5,60,30,60,2005,7.46605,42152,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",55364,"Trains"," Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alan R. Moon"
53103,"Aladdin's Dragons",2,5,30,30,30,2009,5.64405,208,10,"Auction/Bidding, Hand Management",511,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Breese"
12942,"No Thanks!",3,7,20,20,20,2004,6.94043,16368,8,"Auction/Bidding, Press Your Luck, Set Collection",21584,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thorsten Gimmler"
123228,"Bling Bling Gemstone",2,6,20,10,20,2012,5.83063,490,4,"none",812,"Action / Dexterity"," Children's Game"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Oh"
155,"Was sticht?",3,4,60,60,60,1993,6.00812,582,12,"Card Drafting, Trick-taking",809,"Card Game"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Karl-Heinz Schmiel"
172,"For Sale",3,6,30,30,30,1997,7.10679,17924,10,"Auction/Bidding, Hand Management",21414,"Card Game"," Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
90190,"The Secret of Monte Cristo",2,4,60,60,60,2011,5.72203,545,8,"Action Point Allowance System, Area Control / Area Influence, Variable Phase Order",1001,"Exploration"," Novel-based",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charles Chevallier, Arnaud Urbon"
4210,"Stonewall's Last Battle",1,2,180,180,180,1996,5.8466,249,12,"Hex-and-Counter",920,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ed Beach"
912,"Pacific Victory",2,2,240,240,240,2000,5.84488,380,12,"Dice Rolling, Secret Unit Deployment, Simulation",764,"Nautical"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom Dalgliesh"
76,"Air Baron",2,6,120,120,120,1996,5.82829,731,10,"Area Control / Area Influence, Chit-Pull System, Dice Rolling",920,"Aviation / Flight"," Economic"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evan Davis (I)"
226322,"That's a Question!",3,6,30,30,0,2017,5.64697,489,15,"none",928,"Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vlaada Chvátil"
21641,"Aquädukt",2,4,30,30,30,2005,6.03863,1564,8,"Dice Rolling, Press Your Luck, Route/Network Building, Tile Placement",1820,"City Building"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernhard Weber"
379,"Express",2,6,60,60,60,1990,5.74038,593,8,"Set Collection, Take That",1101,"Card Game"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Darwin Bromley"
145103,"7 Days of Westerplatte",1,4,60,45,60,2013,5.72298,271,8,"Chit-Pull System, Co-operative Play, Point to Point Movement",370,"Educational"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Łukasz Woźniak"
163841,"18CZ",2,6,250,250,250,2017,5.88617,194,12,"Route/Network Building, Stock Holding, Tile Placement",535,"Economic"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leonhard ""Lonny"" Orgler"
9962,"Chez Goth",2,5,60,60,60,2004,5.6621,635,14,"Set Collection, Take That",1445,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Jackson (I)"
17025,"Friday the 13th",3,6,30,30,30,2005,6.21083,3498,8,"Hand Management",4281,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
221194,"Dinosaur Island",1,4,120,90,120,2017,7.04866,2359,8,"Action Point Allowance System, Dice Rolling, Set Collection, Tile Placement, Worker Placement",4043,"Dice"," Economic"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jonathan Gilmour, Brian Lewis"
193737,"Star Trek Panic",1,6,90,90,90,2016,6.30158,1115,13,"Co-operative Play",2601,"Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin De Witt"
214491,"Paku Paku",2,8,10,10,10,2017,5.65254,207,8,"none",393,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antoine Bauza"
101682,"Saints in Armor",2,2,300,300,300,2012,5.86806,195,14,"Hex-and-Counter, Simulation",812,"Pike and Shot"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Ekberg, Brian Berg Asklev Hansen"
91312,"Discworld: Ankh-Morpork",2,4,60,60,60,2011,6.93327,7715,11,"Area Control / Area Influence, Dice Rolling, Hand Management, Take That, Variable Player Powers",9341,"City Building"," Fantasy"," Novel-based",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Wallace"
10547,"Betrayal at House on the Hill",3,6,60,60,60,2004,6.91569,26811,12,"Co-operative Play, Dice Rolling, Modular Board, Partnerships, Player Elimination, Role Playing, Storytelling, Variable Player Powers",40346,"Adventure"," Exploration"," Horror"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Rob Daviau, Bruce Glassco, Bill McQuillan, Mike Selinker, Teeuwynn Woodruff"
90040,"Pergamon",2,4,45,45,45,2011,6.4419,2098,10,"Set Collection",2299,"Ancient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra, Ralf zur Linde"
218126,"Profiler",3,8,30,30,30,2017,5.66766,130,12,"Co-operative Play",210,"Deduction"," Negotiation"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Romaric Galonnier"
70919,"Takenoko",2,4,45,45,45,2011,7.19708,24722,8,"Action Point Allowance System, Dice Rolling, Grid Movement, Modular Board, Pattern Building, Set Collection, Tile Placement",37025,"Animals"," Environmental"," Farming"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,"Antoine Bauza"
2891,"Starfire",2,3,30,30,30,1979,5.70956,255,10,"Action Point Allowance System, Hex-and-Counter, Modular Board, Variable Player Powers",588,"Science Fiction"," Space Exploration"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen V. Cole"
118610,"Santa Cruz",2,4,45,45,45,2012,6.08432,1046,8,"Hand Management, Point to Point Movement",1295,"Exploration"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcel-André Casasola Merkle"
437,"Master Labyrinth",2,4,30,20,30,1991,5.99693,2080,10,"Modular Board",3730,"Children's Game"," Fantasy"," Maze"," Puzzle",NA,NA,NA,NA,NA,NA,NA,NA,"Max J. Kobbert"
40243,"Campaign Commander Volume I: Roads to Stalingrad",2,2,180,180,180,2009,5.69688,123,0,"Area Movement, Area-Impulse, Dice Rolling, Simultaneous Action Selection",285,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Francisco Ronco"
36400,"The Guns of Gettysburg",2,4,180,180,180,2013,6.23809,530,13,"Action Point Allowance System, Area Movement, Secret Unit Deployment, Simulation",1692,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bowen Simmons"
12141,"This Terrible Sound",2,4,120,120,120,2000,5.66562,85,12,"Hex-and-Counter",421,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Essig, David A. Powell"
867,"Morisi",2,4,45,45,45,2000,5.66892,233,10,"Modular Board, Route/Network Building",338,"Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corné van Moorsel"
197333,"Deadzone (second edition)",2,0,120,30,120,2016,5.6932,114,12,"Action Point Allowance System, Campaign / Battle Card Driven, Dice Rolling, Modular Board, Variable Player Powers",249,"Miniatures"," Science Fiction"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jonathan Peletis, Jake Thornton"
950,"Four Dragons",3,4,30,30,30,2000,5.78995,410,12,"Partnerships, Trick-taking",720,"Card Game"," Deduction"," Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frank Branham, Sandi West"
171479,"Commissioned",2,6,60,60,60,2016,6.05982,465,13,"Area Movement, Co-operative Play, Deck / Pool Building, Set Collection, Variable Player Powers",1070,"Ancient"," Educational"," Religious",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patrick Lysaght"
118703,"20th Century Limited",2,5,60,30,60,2015,5.69782,195,14,"Route/Network Building",350,"Card Game"," Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Jeff Horger, Carla Horger"
175,"Raj",2,5,20,20,20,1988,6.05781,1611,8,"Simultaneous Action Selection",2415,"Animals"," Bluffing"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alex Randolph"
220,"High Society",3,5,30,15,30,1995,6.51518,4591,10,"Auction/Bidding",5401,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
103886,"Star Wars: The Card Game",2,2,60,60,60,2012,6.88043,4671,10,"Hand Management, Variable Player Powers",8788,"Card Game"," Collectible Components"," Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Eric M. Lang"
8325,"The Desert Fox",2,2,120,120,120,1981,5.70993,165,12,"Hex-and-Counter, Simulation",695,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard H. Berg"
6752,"Attack!",2,6,180,180,180,2003,5.66963,1748,10,"Action Point Allowance System, Area Movement, Dice Rolling, Player Elimination, Point to Point Movement, Set Collection, Trading",3370,"Economic"," Miniatures"," Negotiation"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,"Glenn Drover"
163056,"Musée",2,4,30,30,30,2014,5.82626,337,8,"Hand Management, Pattern Building, Set Collection",667,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alf Seegert"
181521,"Warhammer Quest: The Adventure Card Game",1,4,60,30,60,2015,6.98027,3850,14,"Co-operative Play, Dice Rolling, Role Playing, Variable Player Powers",8045,"Adventure"," Card Game"," Exploration"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,"Justin Kemppainen, Brady Sadler, Adam Sadler"
170909,"Caçadores da Galáxia",2,4,180,180,180,2015,5.65849,100,14,"Modular Board, Tile Placement, Variable Player Powers, Worker Placement",171,"Economic"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel Alves"
8126,"Maya",3,5,90,90,90,2003,5.78129,575,9,"Area Control / Area Influence, Auction/Bidding",926,"Ancient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernd Eisenstein"
180179,"Siggil",1,4,20,20,0,2015,5.66801,277,8,"Hand Management",478,"Card Game"," Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henri Kermarrec"
143782,"Global Mogul",1,4,120,60,120,2013,5.72159,190,14,"Worker Placement",433,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bill Crenshaw"
2780,"Tarock",2,5,30,30,30,1425,5.66004,116,0,"Hand Management, Trick-taking",167,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
161417,"Red7",2,4,30,5,30,2014,6.79365,8479,9,"Hand Management, Player Elimination, Set Collection",12671,"Card Game"," Number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carl Chudyk, Chris Cieslik"
40354,"Maria",2,3,210,210,210,2009,7.11852,2145,14,"Hand Management, Point to Point Movement, Secret Unit Deployment, Simulation",3035,"Age of Reason"," Negotiation"," Political"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Richard Sivél"
507,"Cartel",2,4,90,90,90,1973,5.67564,163,10,"Auction/Bidding, Set Collection",245,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phil Orbanes Sr."
200680,"Agricola (Revised Edition)",1,4,120,30,120,2016,7.34054,2638,12,"Area Enclosure, Card Drafting, Hand Management, Worker Placement",4461,"Animals"," Economic"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uwe Rosenberg"
192334,"Vikings on Board",2,4,60,30,60,2016,5.69784,467,8,"Action / Movement Programming, Betting/Wagering, Worker Placement",1294,"Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charles Chevallier, Catherine Dumas, Pascal Pelemans"
83734,"Strike of the Eagle",2,4,240,60,240,2011,6.24696,616,13,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven",1291,"Bluffing"," Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Bennett, Uwe Eickert, Robert Żak"
151007,"Pathfinder Adventure Card Game: Skull & Shackles – Base Set",1,4,120,120,120,2014,6.66906,1935,13,"Co-operative Play, Deck / Pool Building, Dice Rolling, Role Playing, Variable Player Powers",5294,"Card Game"," Fantasy"," Fighting"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,"Chad Brown, Tanis O'Connor, Paul Peterson, Mike Selinker, Gaby Weidling"
200853,"Habitats",2,5,50,30,50,2016,6.14136,595,10,"Tile Placement",948,"Animals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corné van Moorsel"
170216,"Blood Rage",2,4,90,60,90,2015,7.88092,20998,14,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Memory, Simultaneous Action Selection",26099,"Fantasy"," Fighting"," Miniatures"," Mythology",NA,NA,NA,NA,NA,NA,NA,NA,"Eric M. Lang"
171623,"The Voyages of Marco Polo",2,4,100,40,100,2015,7.73909,12780,12,"Card Drafting, Dice Rolling, Point to Point Movement, Set Collection, Variable Player Powers, Worker Placement",15116,"Dice"," Economic"," Medieval"," Travel",NA,NA,NA,NA,NA,NA,NA,NA,"Simone Luciani, Daniele Tascini"
160853,"Stuff and Nonsense",2,6,60,60,60,2015,5.66265,226,12,"Set Collection",699,"Adventure"," Card Game"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,"James Ernest"
31449,"Army of Frogs",2,4,45,45,45,2007,5.70071,851,7,"Tile Placement",952,"Abstract Strategy"," Animals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Yianni"
66125,"Le Donjon de Naheulbeuk",3,6,60,60,60,2010,5.68527,214,10,"Co-operative Play, Variable Player Powers",393,"Action / Dexterity"," Comic Book / Strip"," Fantasy"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,"Antoine Bauza, Ludovic Maublanc"
6901,"Euchre",2,7,45,45,45,1848,6.2757,1895,8,"Partnerships, Trick-taking",1323,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
18946,"Just Desserts",2,5,25,25,25,2015,5.6821,489,8,"Set Collection",1227,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew Looney"
854,"Doge",3,4,45,45,45,2000,5.88914,711,12,"Area Control / Area Influence, Auction/Bidding, Simultaneous Action Selection",1186,"Bluffing"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leo Colovini"
127023,"Kemet",2,5,120,90,120,2012,7.53054,11422,13,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Variable Phase Order",13593,"Ancient"," Fighting"," Miniatures"," Mythology",NA,NA,NA,NA,NA,NA,NA,NA,"Jacques Bariot, Guillaume Montiage"
8045,"Princes of the Renaissance",3,6,180,180,180,2003,6.74091,1943,12,"Area Control / Area Influence, Auction/Bidding, Dice Rolling, Variable Player Powers",2417,"Economic"," Negotiation"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Wallace"
172547,"Queen's Architect",2,4,60,60,60,2015,6.12608,893,10,"Point to Point Movement, Set Collection, Worker Placement",1859,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Volker Schächtele"
134157,"Guilds of London",1,4,90,45,90,2016,6.33773,1414,10,"Area Control / Area Influence, Hand Management",2780,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tony Boydell"
2288,"Blood Bowl (Second Edition)",2,2,180,180,180,1988,6.13668,1211,14,"Dice Rolling, Grid Movement, Variable Player Powers",1817,"Fantasy"," Fighting"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marc Gascoigne, Jervis Johnson"
38823,"Conflict of Heroes: Storms of Steel! – Kursk 1943",1,4,120,120,120,2009,6.72082,1375,12,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Modular Board, Simulation",2368,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uwe Eickert, John Hill (I), Dana Lombardy"
29805,"Petits Meurtres & Faits Divers",4,7,45,45,45,2007,5.85877,352,12,"Acting, Storytelling",637,"Deduction"," Murder/Mystery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hervé Marly"
96,"Broadsides and Boarding Parties",2,2,60,60,60,1982,5.68676,521,10,"Action / Movement Programming, Dice Rolling, Hand Management, Point to Point Movement",901,"Nautical"," Pirates"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Larry Harris, Jr."
57390,"Catacombs",2,5,90,30,90,2010,6.65065,2782,12,"Partnerships, Player Elimination, Role Playing, Variable Player Powers",3430,"Action / Dexterity"," Adventure"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"Ryan Amos, Marc Kelsey, Aron West"
